age,marital,dwelling,edu,foodins,weight,female,immigr,rural,children,household,joblose,finimpact,pfg,anx2,nmissingvars,finimp3,fooddich,_est_est1,_est_est2,_est_est3,_est_est4
5,1,1,3,0,2045.605,0,0,0,0,2,9,3,0,0,0,2,0,1,1,1,1
2,2,1,2,2,3821.517,0,0,1,0,1,0,3,1,0,0,2,1,1,1,1,1
2,3,1,2,0,1727.463,0,0,0,0,1,0,4,0,0,0,2,0,1,1,1,1
2,3,1,3,1,5414.881,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1
5,3,2,7,0,6484.555,0,0,0,0,1,9,2,1,0,0,2,0,1,1,1,1
7,1,4,2,0,6552.319,0,0,0,0,2,9,1,0,0,1,1,0,1,1,1,1
6,1,1,2,0,6815.324,0,0,0,0,2,1,5,0,0,0,3,0,1,1,1,1
6,1,4,6,0,16288.39,0,1,0,0,2,9,1,0,0,0,1,0,1,1,1,1
5,2,2,2,3,2731.262,0,0,1,0,1,9,4,1,1,0,2,1,1,1,1,1
6,1,2,7,0,1939.676,0,0,0,0,2,9,1,1,1,0,1,0,1,1,1,1
5,1,1,3,0,1006.261,0,0,1,0,2,9,5,1,0,0,3,0,1,1,1,1
6,1,1,6,0,4220.193,0,0,1,0,3,1,2,0,0,0,2,0,1,1,1,1
6,1,1,6,0,2296.305,0,0,1,0,2,0,1,1,0,1,1,0,1,1,1,1
5,1,1,4,0,5460.224,0,1,0,0,4,0,1,1,0,0,1,0,1,1,1,1
2,3,1,2,0,13862.47,0,0,0,0,3,9,5,1,1,0,3,0,1,1,1,1
5,1,1,4,0,12507.35,0,0,0,0,2,1,1,0,0,0,1,0,1,1,1,1
5,1,1,6,0,2637.589,0,0,0,0,2,0,1,1,0,0,1,0,1,1,1,1
6,1,1,2,0,2049.7,0,0,1,0,2,9,1,1,0,0,1,0,1,1,1,1
6,2,1,2,3,1905.562,0,0,0,0,1,9,3,0,0,0,2,1,1,1,1,1
5,1,1,6,0,11922.7,0,0,1,0,2,9,5,1,0,0,3,0,1,1,1,1
5,1,1,6,0,21538.61,0,1,0,0,2,1,3,0,0,0,2,0,1,1,1,1
5,1,1,4,0,1668.287,0,0,0,0,2,0,1,0,0,0,1,0,1,1,1,1
4,2,1,4,0,4248.759,0,1,0,0,2,0,1,0,0,0,1,0,1,1,1,1
4,3,1,4,0,2610.451,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1
6,1,1,4,0,14877.83,0,0,0,0,2,9,1,0,0,0,1,0,1,1,1,1
5,1,1,2,0,5851.042,0,0,1,0,2,9,2,0,0,0,2,0,1,1,1,1
7,1,1,7,0,1782.425,0,0,0,0,2,9,1,0,0,0,1,0,1,1,1,1
3,3,1,4,0,5823.572,0,0,1,0,3,0,1,1,0,0,1,0,1,1,1,1
6,1,1,2,0,2688.85,0,0,1,0,2,9,1,0,0,0,1,0,1,1,1,1
5,2,3,2,0,1153.69,0,0,0,0,1,0,2,0,0,0,2,0,1,1,1,1
5,2,1,4,1,1954.458,0,0,1,0,1,9,2,1,0,0,2,1,1,1,1,1
5,1,1,4,1,7956.708,0,1,0,0,4,9,4,1,0,0,2,1,1,1,1,1
3,1,1,2,0,5607.808,0,0,0,0,2,0,2,1,0,0,2,0,1,1,1,1
5,1,1,2,0,3600.411,0,0,1,0,2,0,4,0,0,0,2,0,1,1,1,1
7,2,1,7,0,5658.555,0,1,0,0,1,9,4,1,0,0,2,0,1,1,1,1
5,3,1,1,0,16849.66,0,0,1,0,1,0,2,0,0,0,2,0,1,1,1,1
3,3,2,7,0,2760.307,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1
1,3,1,3,0,11937.68,0,0,0,0,3,0,2,0,0,0,2,0,1,1,1,1
5,3,2,7,0,957.6466,0,0,0,0,1,0,2,1,0,0,2,0,1,1,1,1
4,1,1,4,0,1605.223,0,0,0,0,2,0,3,1,0,0,2,0,1,1,1,1
6,1,2,4,0,3775.592,0,0,0,0,1,1,2,1,0,0,2,0,1,1,1,1
5,1,1,2,0,22983.59,0,0,1,0,2,0,1,0,0,0,1,0,1,1,1,1
3,1,1,3,0,18755.06,0,0,0,0,2,0,2,0,0,0,2,0,1,1,1,1
7,1,1,7,0,1432.047,0,0,0,0,2,9,1,0,0,0,1,0,1,1,1,1
5,1,1,2,0,4435.313,0,0,0,0,2,0,1,0,0,0,1,0,1,1,1,1
7,1,1,4,0,1110.595,0,1,0,0,2,9,4,1,0,1,2,0,1,1,1,1
5,1,2,2,0,1888.826,0,0,0,0,2,0,3,1,0,0,2,0,1,1,1,1
5,1,1,4,0,2516.4,0,0,0,0,4,9,2,0,0,0,2,0,1,1,1,1
6,1,4,2,0,5869.245,0,0,0,0,2,9,1,0,0,0,1,0,1,1,1,1
2,3,1,6,0,1868.637,0,0,0,0,1,0,2,0,0,0,2,0,1,1,1,1
3,1,1,6,0,5849.557,0,0,0,0,2,0,1,0,0,0,1,0,1,1,1,1
4,1,1,4,0,2868.39,0,0,0,0,2,9,3,0,0,0,2,0,1,1,1,1
7,2,1,2,0,9489.155,0,1,0,0,1,9,1,0,0,0,1,0,1,1,1,1
3,1,1,3,0,4509.355,0,0,0,0,2,0,1,1,0,0,1,0,1,1,1,1
5,1,1,4,1,3473.379,0,0,0,0,4,0,1,1,0,0,1,1,1,1,1,1
4,3,1,2,0,2333.157,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1
6,1,1,7,0,3458.685,0,0,0,0,2,9,2,0,0,0,2,0,1,1,1,1
4,2,1,2,0,4280.785,0,0,0,0,1,1,5,1,1,0,3,0,1,1,1,1
5,2,1,4,0,894.8105,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1
3,1,1,3,1,15616.66,0,0,1,0,2,1,3,1,0,0,2,1,1,1,1,1
5,1,1,2,0,2882.762,0,0,0,0,2,9,1,0,0,0,1,0,1,1,1,1
6,3,1,5,0,977.9208,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,1
5,3,2,4,0,956.1983,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,1
6,1,1,2,0,34237.14,0,0,0,0,2,9,1,0,0,0,1,0,1,1,1,1
5,1,1,6,0,1586.604,0,1,1,0,2,9,2,1,0,0,2,0,1,1,1,1
5,1,1,7,0,1162.011,0,0,0,0,2,0,1,0,0,0,1,0,1,1,1,1
3,3,2,6,0,2267.982,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1
2,1,1,4,0,54083.49,0,0,0,0,2,0,1,1,0,0,1,0,1,1,1,1
2,3,1,6,0,11066.45,0,0,0,0,2,9,1,1,0,0,1,0,1,1,1,1
4,1,1,4,1,2554.652,0,0,0,0,3,9,2,1,1,0,2,1,1,1,1,1
5,1,4,4,0,2492.282,0,0,0,0,2,9,1,0,0,0,1,0,1,1,1,1
7,1,1,2,0,1055.541,0,0,0,0,2,9,1,0,0,0,1,0,1,1,1,1
6,1,1,7,0,1319.886,0,0,0,0,2,9,1,0,0,0,1,0,1,1,1,1
7,1,4,2,0,4057.712,0,0,0,0,2,9,1,0,0,0,1,0,1,1,1,1
5,1,1,2,0,1197.4,0,0,1,0,2,9,1,0,0,0,1,0,1,1,1,1
7,2,1,6,0,9241.138,0,0,0,0,1,9,1,0,0,0,1,0,1,1,1,1
6,2,2,2,0,2288.928,0,0,1,0,1,9,5,0,0,1,3,0,1,1,1,1
5,1,4,7,0,34082.07,0,1,0,0,5,0,1,0,0,0,1,0,1,1,1,1
5,1,3,2,0,23620.16,0,0,0,0,3,9,2,1,0,0,2,0,1,1,1,1
3,3,2,4,0,1305.226,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1
5,2,2,4,0,2280.478,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1
2,3,4,4,0,2804.404,0,0,0,0,2,1,2,1,0,0,2,0,1,1,1,1
6,2,1,1,0,4456.533,0,1,1,0,1,9,1,0,0,1,1,0,1,1,1,1
5,1,4,3,0,1736.979,0,0,0,0,2,9,4,1,1,0,2,0,1,1,1,1
5,2,1,2,2,738.9744,0,0,0,0,1,0,3,1,1,0,2,1,1,1,1,1
5,3,2,4,0,1071.68,0,0,0,0,1,0,5,1,0,0,3,0,1,1,1,1
4,1,1,3,0,5312.173,0,0,0,0,1,9,1,0,0,1,1,0,1,1,1,1
1,3,4,2,1,37206.02,0,0,0,0,4,9,3,1,0,0,2,1,1,1,1,1
5,3,1,4,0,1688.23,0,0,0,0,2,0,1,0,0,0,1,0,1,1,1,1
7,1,1,5,0,2897.016,0,1,0,0,2,9,1,1,0,0,1,0,1,1,1,1
2,3,2,6,0,1821.318,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1
2,3,1,3,0,4816.463,0,0,0,0,2,0,1,1,0,0,1,0,1,1,1,1
4,3,3,2,0,2453.823,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1
5,3,4,4,0,2233.634,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1
5,1,1,4,0,2046.316,0,0,1,0,2,9,1,0,0,0,1,0,1,1,1,1
5,1,1,7,0,6812.11,0,1,0,0,2,9,1,1,0,0,1,0,1,1,1,1
3,3,1,5,0,731.1888,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,1
6,1,1,4,0,3589.701,0,0,0,0,2,9,5,1,0,0,3,0,1,1,1,1
6,3,3,2,0,955.6021,0,0,0,0,1,9,5,0,0,0,3,0,1,1,1,1
5,2,1,7,0,1230.766,0,0,0,0,1,9,2,0,0,0,2,0,1,1,1,1
2,3,1,4,0,13415.24,0,0,0,0,2,0,4,0,0,0,2,0,1,1,1,1
7,2,1,6,2,4811.647,0,0,0,0,1,0,3,0,0,0,2,1,1,1,1,1
2,1,4,6,0,10862.38,0,1,0,0,2,0,4,0,0,0,2,0,1,1,1,1
6,2,1,4,0,1849.218,0,0,1,0,1,9,1,1,0,0,1,0,1,1,1,1
3,3,1,2,0,5829.2,0,0,0,0,1,0,5,1,0,0,3,0,1,1,1,1
6,1,1,2,0,3808.374,0,0,0,0,2,9,2,1,1,0,2,0,1,1,1,1
5,1,1,3,0,1246.203,0,0,1,0,2,9,1,0,0,0,1,0,1,1,1,1
5,2,4,2,0,1200.563,0,0,0,0,1,9,3,1,0,1,2,0,1,1,1,1
6,2,1,2,0,3728.676,0,0,0,0,2,9,2,1,0,0,2,0,1,1,1,1
5,1,1,4,0,3052.518,0,0,1,0,2,0,1,0,0,0,1,0,1,1,1,1
3,1,1,2,0,7818.263,0,1,0,0,2,0,1,0,0,0,1,0,1,1,1,1
7,1,2,2,0,2333.941,0,1,0,0,2,9,1,0,0,0,1,0,1,1,1,1
4,1,1,3,0,7568.5,0,0,0,0,2,0,1,0,0,0,1,0,1,1,1,1
6,1,1,4,0,6400.186,0,0,0,0,2,0,1,1,0,0,1,0,1,1,1,1
6,1,1,2,0,6639.405,0,0,0,0,2,9,5,1,0,0,3,0,1,1,1,1
7,1,1,4,0,3886.589,0,1,0,0,2,9,1,0,0,0,1,0,1,1,1,1
4,1,2,7,0,1924.133,0,1,0,0,2,0,1,0,0,0,1,0,1,1,1,1
3,3,3,3,2,16700.3,0,0,0,0,1,9,3,1,1,0,2,1,1,1,1,1
2,3,1,4,0,11876.19,0,1,0,0,3,9,4,1,1,0,2,0,1,1,1,1
5,1,1,7,0,1348.156,0,0,0,0,2,0,1,0,0,0,1,0,1,1,1,1
7,2,1,3,0,898.6112,0,0,1,0,1,9,2,0,0,0,2,0,1,1,1,1
4,3,1,6,0,867.1984,0,0,1,0,1,0,5,0,0,0,3,0,1,1,1,1
6,1,1,3,0,15608.01,0,0,1,0,2,9,5,0,0,0,3,0,1,1,1,1
4,1,1,4,0,1847.136,0,0,1,0,3,0,2,0,0,0,2,0,1,1,1,1
5,1,1,3,0,3441.246,0,0,1,0,2,9,5,0,0,0,3,0,1,1,1,1
1,2,1,2,0,18081.41,0,0,1,0,3,0,1,1,0,0,1,0,1,1,1,1
3,2,2,5,0,7668.779,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1
3,1,1,4,0,8703.189,0,0,0,0,2,0,2,1,0,0,2,0,1,1,1,1
4,1,4,4,0,19922.49,0,0,0,0,2,0,1,1,0,0,1,0,1,1,1,1
3,3,2,2,3,1866.173,0,0,0,0,1,0,2,0,0,0,2,1,1,1,1,1
3,3,4,7,0,7369.18,0,0,0,0,1,1,4,0,0,0,2,0,1,1,1,1
6,1,1,4,0,2265.16,0,0,0,0,3,9,1,0,0,0,1,0,1,1,1,1
4,3,2,6,0,6740.555,0,1,0,0,1,9,1,1,0,0,1,0,1,1,1,1
7,1,2,1,0,16494.02,0,0,0,0,2,9,1,0,0,0,1,0,1,1,1,1
5,1,1,4,0,2923.813,0,0,1,0,2,0,1,1,0,0,1,0,1,1,1,1
2,1,2,4,0,19790.11,0,0,0,0,2,0,1,1,0,0,1,0,1,1,1,1
5,1,1,4,0,593.2484,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1
7,2,1,2,0,1794.198,0,0,0,0,1,9,5,1,0,0,3,0,1,1,1,1
3,3,3,6,0,3788.655,0,1,0,0,1,1,4,0,0,0,2,0,1,1,1,1
6,1,1,7,0,6720.31,0,1,0,0,2,9,1,0,0,0,1,0,1,1,1,1
6,3,4,6,0,3997.816,0,0,0,0,1,9,3,0,0,0,2,0,1,1,1,1
7,1,4,4,0,4186.595,0,0,0,0,2,9,1,0,0,0,1,0,1,1,1,1
6,1,4,2,0,28196.04,0,0,0,0,3,9,2,0,0,0,2,0,1,1,1,1
5,1,1,4,0,2923.813,0,0,1,0,2,0,1,0,0,0,1,0,1,1,1,1
6,2,1,6,0,958.0528,0,0,0,0,1,9,1,0,0,0,1,0,1,1,1,1
5,1,4,3,1,21941.45,0,1,0,0,4,9,3,1,0,0,2,1,1,1,1,1
3,1,1,2,0,13854.19,0,0,1,0,2,0,4,0,0,0,2,0,1,1,1,1
5,2,1,1,0,1686.235,0,1,0,0,1,9,1,0,0,0,1,0,1,1,1,1
5,1,1,2,0,3992.891,0,1,0,0,2,9,1,1,0,0,1,0,1,1,1,1
2,3,3,3,0,11217.93,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1
5,1,1,6,0,2782.685,0,0,0,0,2,9,2,0,0,0,2,0,1,1,1,1
4,1,1,3,0,1636.379,0,0,0,0,2,0,2,0,0,0,2,0,1,1,1,1
6,3,2,2,0,2126.082,0,0,0,0,1,9,1,1,0,0,1,0,1,1,1,1
4,1,4,6,0,2232.619,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1
5,2,4,7,0,1481.808,0,0,0,0,1,0,5,1,0,0,3,0,1,1,1,1
6,2,3,7,0,1213.939,0,0,0,0,1,9,1,1,1,0,1,0,1,1,1,1
3,3,3,6,0,2098.308,0,0,0,0,1,0,2,1,0,0,2,0,1,1,1,1
1,1,2,2,0,2499.87,0,0,0,0,2,9,2,1,1,0,2,0,1,1,1,1
2,1,2,6,0,40365.21,0,1,0,0,3,0,3,1,0,0,2,0,1,1,1,1
5,1,3,3,0,1021.075,0,1,0,0,1,1,3,0,0,0,2,0,1,1,1,1
6,1,1,7,0,1117.883,0,0,0,0,2,9,1,0,0,0,1,0,1,1,1,1
7,1,1,4,2,1855.189,0,0,1,0,2,9,3,0,0,0,2,1,1,1,1,1
5,1,1,4,0,6950.595,0,0,0,0,4,0,1,1,0,0,1,0,1,1,1,1
5,1,1,1,1,15146.52,0,0,1,0,2,9,5,1,0,0,3,1,1,1,1,1
6,1,1,4,0,3848.107,0,1,0,0,2,9,1,0,0,0,1,0,1,1,1,1
6,1,1,7,0,1623.935,0,0,0,0,2,0,1,1,0,0,1,0,1,1,1,1
5,1,1,2,0,3537.361,0,0,0,0,3,0,1,0,0,0,1,0,1,1,1,1
2,1,1,6,0,1256.189,0,0,0,0,2,0,1,0,0,0,1,0,1,1,1,1
7,1,1,4,0,27231.6,0,0,0,0,2,9,3,0,0,0,2,0,1,1,1,1
5,2,1,4,2,814.5343,0,0,1,0,1,0,2,0,0,0,2,1,1,1,1,1
6,1,1,2,0,5171.208,0,0,1,0,2,9,1,0,0,0,1,0,1,1,1,1
3,3,1,3,0,12627.79,0,0,0,0,3,9,3,1,0,0,2,0,1,1,1,1
5,1,1,1,0,1933.063,0,0,0,0,2,0,1,1,0,0,1,0,1,1,1,1
6,2,2,3,0,914.1354,0,0,0,0,1,9,1,0,0,0,1,0,1,1,1,1
5,1,1,3,0,3868.708,0,0,0,0,2,0,2,0,0,0,2,0,1,1,1,1
5,2,3,2,0,12509.56,0,0,0,0,1,0,2,1,1,0,2,0,1,1,1,1
5,3,4,6,0,6955.83,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1
6,3,1,3,0,1142.198,0,0,1,0,1,9,3,0,0,0,2,0,1,1,1,1
4,1,1,2,0,6816.105,0,0,1,0,2,0,4,0,1,0,2,0,1,1,1,1
3,3,2,2,0,2633.479,0,0,0,0,1,0,2,1,0,0,2,0,1,1,1,1
2,3,1,6,0,5461.985,0,0,0,0,1,0,2,0,0,0,2,0,1,1,1,1
4,3,1,3,0,2674.854,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1
2,3,2,4,0,15627.55,0,0,0,0,2,9,5,1,0,0,3,0,1,1,1,1
3,3,1,4,0,2511.229,0,0,0,0,1,0,2,0,0,0,2,0,1,1,1,1
5,1,1,4,0,1675.885,0,0,0,0,2,1,4,1,1,0,2,0,1,1,1,1
5,1,1,7,0,1489.003,0,0,0,0,2,9,5,0,1,0,3,0,1,1,1,1
6,1,1,4,0,1895.474,0,1,0,0,2,0,1,0,0,0,1,0,1,1,1,1
5,1,1,6,0,1543.43,0,0,0,0,2,0,3,0,0,0,2,0,1,1,1,1
3,3,4,6,0,6555.833,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1
5,1,1,2,0,5269.798,0,0,1,0,2,0,2,0,0,0,2,0,1,1,1,1
5,1,1,1,0,34669.53,0,0,1,0,2,0,3,1,1,0,2,0,1,1,1,1
6,1,1,3,0,9585.979,0,0,0,0,2,9,5,1,0,0,3,0,1,1,1,1
5,1,1,2,1,8117.87,0,0,0,0,4,9,5,0,0,0,3,1,1,1,1,1
6,2,4,1,0,2851.899,0,0,0,0,1,9,2,1,0,0,2,0,1,1,1,1
5,1,4,7,0,4138.449,0,1,0,0,2,9,1,0,0,0,1,0,1,1,1,1
2,3,1,3,1,2335.574,0,0,0,0,1,0,2,1,1,0,2,1,1,1,1,1
6,2,2,4,0,2062.482,0,0,0,0,1,0,5,0,0,0,3,0,1,1,1,1
5,1,1,6,0,5682.645,0,0,0,0,3,0,1,0,0,0,1,0,1,1,1,1
5,1,1,5,0,4341.973,0,0,1,0,2,9,5,0,1,0,3,0,1,1,1,1
3,1,1,4,0,3403.15,0,0,0,0,2,0,3,1,0,0,2,0,1,1,1,1
7,1,1,4,0,1998.028,0,0,1,0,2,9,1,0,0,0,1,0,1,1,1,1
2,1,1,4,0,3523.372,0,0,1,0,2,0,2,1,0,0,2,0,1,1,1,1
7,1,1,7,0,465.4431,0,0,0,0,2,0,2,0,0,0,2,0,1,1,1,1
4,1,4,4,0,9955.842,0,0,0,0,3,0,1,1,0,0,1,0,1,1,1,1
7,2,3,5,0,699.8166,0,0,0,0,1,9,2,0,0,0,2,0,1,1,1,1
3,1,1,6,0,4674.577,0,0,0,0,2,0,2,1,1,0,2,0,1,1,1,1
3,3,1,6,2,20771.29,0,1,0,0,3,0,1,1,0,0,1,1,1,1,1,1
5,2,1,6,0,608.7444,0,0,0,0,1,1,2,1,1,0,2,0,1,1,1,1
6,1,1,2,0,5828.856,0,0,0,0,2,9,1,0,0,0,1,0,1,1,1,1
5,1,3,5,0,12917.04,0,0,0,0,2,9,4,1,0,0,2,0,1,1,1,1
6,2,2,3,0,891.282,0,0,1,0,1,0,2,0,0,0,2,0,1,1,1,1
5,1,1,6,0,11793.48,0,0,0,0,2,9,1,1,0,0,1,0,1,1,1,1
5,1,1,4,0,6581.491,0,0,1,0,3,9,5,1,0,0,3,0,1,1,1,1
2,1,4,6,0,5798.454,0,0,1,0,2,0,2,0,0,0,2,0,1,1,1,1
6,1,1,5,0,4052.052,0,0,0,0,2,9,1,1,0,0,1,0,1,1,1,1
2,3,1,3,0,31791.13,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1
6,1,1,2,0,1214.241,0,0,1,0,2,0,3,1,0,0,2,0,1,1,1,1
2,1,1,6,0,7416.533,0,0,0,0,2,0,3,0,0,0,2,0,1,1,1,1
5,1,1,6,0,2660.03,0,0,1,0,2,0,1,1,0,0,1,0,1,1,1,1
5,1,1,4,0,2305.854,0,0,0,0,3,9,1,0,0,0,1,0,1,1,1,1
6,1,4,3,0,1194.872,0,0,1,0,2,9,5,0,0,0,3,0,1,1,1,1
5,1,1,7,0,2039.621,0,0,0,0,3,0,1,0,0,0,1,0,1,1,1,1
5,1,1,3,0,23513.34,0,0,0,0,2,9,3,0,0,0,2,0,1,1,1,1
5,3,1,3,0,1406.411,0,0,1,0,1,9,2,1,0,0,2,0,1,1,1,1
6,1,1,3,0,3646.185,0,0,1,0,2,9,5,1,0,0,3,0,1,1,1,1
4,3,1,6,0,396.8974,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1
6,1,4,6,0,2776.077,0,0,1,0,2,9,1,0,0,0,1,0,1,1,1,1
3,1,4,7,0,5250.899,0,0,0,0,2,0,1,1,0,0,1,0,1,1,1,1
2,1,1,6,0,13472.76,0,0,0,0,2,0,1,0,0,0,1,0,1,1,1,1
5,1,3,3,2,50341.65,0,1,0,0,4,1,4,0,1,0,2,1,1,1,1,1
5,1,1,4,1,2268.655,0,0,1,0,2,9,2,1,0,0,2,1,1,1,1,1
2,3,1,7,0,7521.417,0,0,0,0,1,0,2,0,0,0,2,0,1,1,1,1
5,1,1,2,0,4360.638,0,0,0,0,2,0,1,1,1,0,1,0,1,1,1,1
3,3,1,3,0,3115.991,0,0,1,0,3,0,4,0,0,0,2,0,1,1,1,1
7,1,1,6,0,10358.89,0,0,0,0,2,9,1,0,0,0,1,0,1,1,1,1
6,2,2,6,2,745.7691,0,0,0,0,1,9,1,0,0,0,1,1,1,1,1,1
4,1,1,6,0,10001.86,0,0,0,0,4,0,1,1,0,0,1,0,1,1,1,1
5,1,1,4,0,5570.947,0,0,0,0,2,0,1,1,0,0,1,0,1,1,1,1
6,1,4,5,0,2854.368,0,0,0,0,2,9,5,1,0,0,3,0,1,1,1,1
5,1,1,2,0,4843.548,0,0,0,0,2,9,1,0,0,0,1,0,1,1,1,1
2,3,2,2,0,3480.506,0,0,0,0,2,9,2,0,0,0,2,0,1,1,1,1
5,1,1,4,0,4073.251,0,0,0,0,2,1,3,0,0,1,2,0,1,1,1,1
6,1,1,6,0,1088.943,0,0,0,0,3,0,1,0,0,0,1,0,1,1,1,1
6,1,1,1,0,4991.257,0,0,1,0,2,9,1,0,0,0,1,0,1,1,1,1
5,3,1,6,0,6925.117,0,0,0,0,1,0,2,0,0,0,2,0,1,1,1,1
6,1,1,4,0,3008.201,0,0,1,0,3,9,1,0,0,0,1,0,1,1,1,1
1,3,1,4,0,6766.197,0,0,1,0,4,9,2,0,0,0,2,0,1,1,1,1
4,3,2,6,0,2270.123,0,0,0,0,1,0,2,0,0,0,2,0,1,1,1,1
6,1,1,3,0,5949.271,0,0,0,0,2,0,3,0,0,0,2,0,1,1,1,1
6,1,1,4,0,2023.687,0,0,0,0,2,9,5,0,0,1,3,0,1,1,1,1
3,3,2,4,0,2652.586,0,0,0,0,2,0,2,1,0,0,2,0,1,1,1,1
5,1,1,4,0,2044.421,0,0,0,0,2,9,3,0,0,0,2,0,1,1,1,1
7,2,1,6,0,1536.335,0,0,0,0,1,9,1,0,0,0,1,0,1,1,1,1
3,3,1,3,0,2318.406,0,0,1,0,1,0,2,0,0,0,2,0,1,1,1,1
5,1,2,4,0,2426.138,0,0,0,0,2,1,3,0,0,0,2,0,1,1,1,1
4,3,1,6,0,1287.226,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1
7,1,4,3,0,4624.645,0,1,0,0,2,9,1,1,1,0,1,0,1,1,1,1
5,1,4,2,1,12643.43,0,0,0,0,3,0,1,0,0,0,1,1,1,1,1,1
1,1,1,2,0,3245.533,0,0,0,0,2,0,1,0,0,0,1,0,1,1,1,1
6,1,1,7,0,6501.325,0,1,0,0,2,0,1,0,0,0,1,0,1,1,1,1
6,1,4,4,0,1099.288,0,0,0,0,2,9,1,0,0,0,1,0,1,1,1,1
5,2,1,4,0,2694.382,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1
6,1,1,6,0,2333.27,0,0,0,0,2,9,1,1,0,0,1,0,1,1,1,1
6,1,1,4,0,2375.417,0,0,1,0,2,9,2,0,0,0,2,0,1,1,1,1
5,3,1,6,0,375.6798,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1
6,1,1,2,0,2886.662,0,0,0,0,2,0,1,0,0,0,1,0,1,1,1,1
6,1,2,6,0,2489.951,0,0,0,0,2,9,1,0,0,0,1,0,1,1,1,1
7,1,1,3,0,3250.935,0,0,0,0,2,9,1,0,0,0,1,0,1,1,1,1
6,3,1,3,0,2175.406,0,0,0,0,1,9,1,0,0,0,1,0,1,1,1,1
1,3,1,1,0,6359.857,0,0,0,0,3,9,1,0,0,0,1,0,1,1,1,1
2,3,2,2,0,4331.449,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1
1,3,1,2,0,49356.46,0,0,0,0,3,1,5,1,0,0,3,0,1,1,1,1
7,2,1,2,0,2438.328,0,0,0,0,1,9,1,1,1,0,1,0,1,1,1,1
5,1,1,4,0,2012.721,0,0,0,0,2,0,4,0,0,0,2,0,1,1,1,1
3,1,1,6,0,13585.49,0,1,0,0,2,0,2,1,0,0,2,0,1,1,1,1
6,1,1,6,0,4975.59,0,0,0,0,2,0,1,1,0,0,1,0,1,1,1,1
2,3,4,2,0,12703.5,0,1,0,0,2,9,4,1,0,0,2,0,1,1,1,1
4,1,1,3,0,1204.12,0,0,1,0,2,0,1,0,0,0,1,0,1,1,1,1
3,3,1,6,0,8836.894,0,0,0,0,1,0,3,0,0,0,2,0,1,1,1,1
6,1,4,1,0,31512.79,0,0,0,0,2,9,1,0,0,0,1,0,1,1,1,1
6,1,1,2,0,11916.58,0,0,0,0,2,9,3,0,0,0,2,0,1,1,1,1
3,3,4,5,0,3477.465,0,0,0,0,1,1,4,0,0,0,2,0,1,1,1,1
2,3,2,6,1,1848.84,0,1,0,0,1,0,3,1,1,0,2,1,1,1,1,1
5,1,1,4,0,1955.305,0,0,1,0,2,0,2,1,0,0,2,0,1,1,1,1
7,1,4,6,2,25619.55,0,1,0,0,5,1,4,0,0,0,2,1,1,1,1,1
5,1,1,5,0,3056.907,0,0,1,0,2,0,3,0,0,0,2,0,1,1,1,1
5,1,1,6,0,24053.8,0,0,0,0,4,0,1,0,0,0,1,0,1,1,1,1
5,1,1,7,0,35502.05,0,0,0,0,5,0,2,1,0,0,2,0,1,1,1,1
3,1,1,6,0,3402.997,0,1,0,0,2,0,1,0,0,0,1,0,1,1,1,1
3,3,2,5,0,1726.416,0,1,1,0,1,0,5,1,0,0,3,0,1,1,1,1
5,1,1,3,0,7469.128,0,0,0,0,2,0,1,0,0,0,1,0,1,1,1,1
5,1,1,4,0,1652,0,0,1,0,3,1,2,1,0,0,2,0,1,1,1,1
5,1,4,3,0,2065.331,0,0,0,0,1,0,3,0,0,0,2,0,1,1,1,1
5,1,1,2,0,9944.02,0,0,1,0,2,9,3,0,0,0,2,0,1,1,1,1
2,1,2,7,0,3187.262,0,0,0,0,2,0,1,0,0,0,1,0,1,1,1,1
2,3,1,6,0,5850.542,0,1,0,0,4,0,3,0,0,0,2,0,1,1,1,1
